State,Sector,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
RI,Administrative and support and waste management and remediation services,638.0,707.5,749.0,827.6,869.7,860.7,911.6,1026.8,1126.3,1162.8,1241.3,1265.5,1224.1,1327.8,1337.9,1394.0,1497.4,1557.4,1617.6,1665.7,1801.1,1922.5,1973.1
RI,Educational services,676.7,709.3,775.4,841.5,878.3,924.0,994.2,1102.1,1151.6,1240.5,1303.3,1424.5,1572.0,1660.8,1710.7,1677.3,1719.8,1797.2,1875.7,1870.1,1919.0,2004.1,2076.7
RI,Health care and social assistance,2777.9,2840.9,2932.1,2955.3,3124.0,3469.4,3690.4,3929.4,4164.7,4382.6,4477.8,4758.0,4977.9,5207.9,5219.6,5314.0,5461.0,5550.6,5771.3,5843.1,5893.4,6028.4,6341.7
RI,"Arts, entertainment, and recreation",254.3,290.7,308.4,362.3,361.3,401.1,459.4,443.7,450.3,465.3,444.3,439.2,439.4,494.9,512.3,534.6,567.0,628.9,664.8,705.8,712.4,674.2,613.4
RI,Accommodation and food services,801.4,886.1,971.4,1077.3,1143.9,1239.0,1293.4,1344.4,1416.1,1467.5,1409.7,1493.4,1460.0,1582.0,1641.0,1784.5,1852.7,1810.0,1980.3,2079.6,2173.2,2312.9,2581.4
RI,Other services (except government and government enterprises),723.8,860.6,867.0,945.6,915.2,995.8,1004.7,1027.6,1081.6,1205.1,1111.5,1076.6,1050.4,1057.1,1052.4,1070.5,1086.3,1139.7,1182.2,1213.8,1245.7,1297.4,1367.7
RI,Government and government enterprises,4384.4,4499.4,4739.2,5080.1,5275.6,5529.3,5881.1,6285.7,6566.4,6842.6,7089.7,7172.8,6961.8,7176.0,7316.8,7293.2,7331.2,7412.0,7570.9,7555.3,7931.3,8247.4,8540.9
SC,All industry total,97423.1,103467.0,110095.7,115176.6,119290.0,124178.0,130313.7,135143.4,142615.1,150661.4,159101.4,161797.9,159911.4,163844.0,170077.9,175328.5,182837.0,191981.5,204000.4,213584.6,223414.0,235286.9,247543.8
SC,"Agriculture, forestry, fishing and hunting",1019.2,855.5,853.5,1000.0,1116.1,760.1,1113.0,1357.4,1158.1,1145.7,1009.8,1117.1,1139.8,1206.8,1131.1,1188.1,1461.7,1110.3,1094.8,1064.9,1199.8,1164.9,1071.5
SC,"Mining, quarrying, and oil and gas extraction",131.8,159.1,191.1,201.9,173.7,194.5,218.5,275.5,276.2,344.3,265.8,277.1,265.8,227.5,235.1,199.6,203.4,224.8,325.5,333.7,372.2,447.5,509.0
SC,Utilities,2931.9,2829.0,3062.4,3079.4,3032.5,2947.5,3091.5,3425.1,3491.1,4010.0,3840.7,3913.1,4504.3,5004.1,5148.3,5078.2,5272.9,5590.2,5604.9,5807.0,5758.3,5516.3,5824.5
SC,Construction,5309.7,5928.0,6318.5,6695.8,6784.9,6823.8,7370.8,8560.1,9100.5,9806.1,10230.7,9216.2,7606.8,6495.6,6302.0,6953.1,7600.1,8393.2,9214.5,10428.6,11851.7,12398.7,13100.2
SC,Manufacturing,22037.0,23191.8,24033.7,24194.3,24893.1,26114.1,27047.6,24223.6,24584.4,25466.5,26517.4,25664.0,25043.8,26475.1,28231.4,29010.9,29630.4,31180.5,34516.4,35544.6,36510.8,38437.7,40264.8
SC,Wholesale trade,5362.3,5665.2,5799.1,6166.0,6158.5,6321.7,6566.7,7432.7,8337.8,9031.9,9526.9,9777.7,8805.8,9182.6,9570.2,10166.4,10641.4,11403.7,12015.3,12335.8,12875.0,13717.7,14916.6
SC,Retail trade,8114.9,8870.2,9295.0,9527.2,9703.5,9835.3,10503.1,10963.3,11579.4,12035.4,12204.7,11882.5,11511.7,11627.2,11876.9,12252.3,12920.0,13373.8,13753.9,14198.2,14394.8,15242.8,15999.1
SC,Transportation and warehousing,2221.3,2506.1,2634.3,2872.3,2798.3,2866.7,3025.9,3174.8,3525.3,3745.4,3733.4,3739.2,3427.9,3572.3,3759.3,3931.1,4079.3,4353.4,4781.3,4961.3,5270.5,5665.0,6016.8
SC,Information,2511.8,2867.1,2809.9,2740.8,2882.8,3189.6,3333.9,3699.6,3953.8,4182.8,4366.2,4919.5,4880.3,4728.6,4533.1,4395.9,4801.0,4915.4,5519.4,5817.8,6481.5,7261.5,7602.6
SC,Finance and insurance,3339.2,3793.3,4097.0,4579.4,4928.0,5561.3,5923.9,6258.8,7154.3,7267.5,7625.0,7255.8,7899.9,7664.9,7585.1,7731.7,7647.8,8502.6,8985.8,9690.4,10287.5,10702.0,10957.6
SC,Real estate and rental and leasing,10379.6,10966.4,12264.6,13058.7,14271.7,14687.3,14520.7,14797.0,15352.6,16256.0,18217.6,19163.6,19748.7,20214.1,21482.8,21717.3,23015.9,23785.0,25105.1,26709.0,27763.8,29202.8,31063.7
SC,"Professional, scientific, and technical services",4072.4,3875.0,4174.2,4285.5,4721.3,5023.9,5222.5,5686.9,6124.6,6558.7,7220.7,7914.8,7591.7,8017.6,8758.6,9144.2,9427.1,9988.1,10757.4,11591.2,12490.5,13242.0,13831.7
SC,Management of companies and enterprises,569.7,597.3,628.3,694.4,729.9,721.9,917.6,1266.1,1231.1,1359.0,1426.6,1461.4,1396.7,1419.6,1510.1,1629.8,1702.6,1732.1,1743.2,1935.1,2318.8,2541.0,3055.3
SC,Administrative and support and waste management and remediation services,3533.9,3609.3,4026.6,4233.8,4343.2,4502.4,4799.5,5016.9,5488.3,5648.9,6224.9,6383.8,6062.5,7046.6,7453.1,7512.4,7614.0,8222.8,8463.1,8543.4,9198.6,9692.3,9874.8
SC,Educational services,502.4,518.4,590.7,631.5,685.7,707.6,787.2,863.5,893.8,975.9,1057.8,1187.0,1322.0,1389.8,1457.4,1508.3,1543.6,1637.1,1690.7,1781.2,1781.3,1844.8,1883.6
SC,Health care and social assistance,4612.0,4894.6,5230.9,5600.0,6269.3,6689.4,7096.5,7586.6,8036.6,8585.7,9135.1,9910.0,10341.6,10872.5,11284.5,11617.6,12005.7,12524.2,13316.5,13957.9,14667.1,15337.7,15888.8
SC,"Arts, entertainment, and recreation",900.5,912.4,1021.1,830.5,658.7,663.9,705.8,775.4,833.4,899.9,979.0,1050.3,1036.9,1196.9,1267.6,1310.0,1253.6,1320.8,1363.9,1421.7,1469.3,1556.1,1672.3
SC,Accommodation and food services,2793.2,3073.9,3448.5,3726.6,3841.2,4048.0,4363.5,4714.4,4886.3,5278.1,6049.7,5638.8,5543.0,5736.4,5958.1,6428.8,7381.2,7995.8,8676.0,9071.2,9245.7,9890.2,10476.1
SC,Other services (except government and government enterprises),2583.5,2969.7,3032.1,3237.0,3056.1,3284.2,3326.9,3536.8,3669.0,3841.4,3974.8,4039.5,3971.2,4009.0,4086.7,4264.7,4440.5,4701.8,4902.6,4995.6,5167.7,5486.9,5815.9
SC,Government and government enterprises,14496.9,15384.7,16584.2,17821.4,18241.3,19234.9,20378.4,21529.0,22938.3,24222.1,25494.9,27286.6,27811.1,27756.7,28446.6,29288.1,30194.8,31026.1,32170.0,33396.0,34308.8,35939.0,37718.8
SD,All industry total,19036.2,20216.8,21045.5,22669.2,23406.1,26164.5,27196.8,29030.5,30535.0,31824.1,34816.0,36475.6,36341.5,37709.2,41690.2,43550.7,44956.5,46369.9,47630.5,48731.3,50342.9,53239.0,54940.9
SD,"Agriculture, forestry, fishing and hunting",1790.6,1721.0,1404.2,1603.3,1464.4,1137.0,1946.5,2619.6,1897.0,1426.6,2643.9,3316.3,2915.3,2822.9,4923.9,4278.6,5324.5,4312.6,3725.6,3179.9,3256.8,3702.0,3339.8
SD,"Mining, quarrying, and oil and gas extraction",127.9,101.1,98.3,82.4,84.6,69.6,75.3,87.4,98.4,100.0,122.4,142.8,136.0,170.6,169.6,178.1,156.5,142.7,97.4,124.4,149.8,137.2,125.4
SD,Utilities,369.3,354.1,374.5,366.4,381.5,379.0,402.3,445.8,453.6,503.9,543.1,557.4,621.6,707.5,719.7,714.8,766.7,798.3,803.3,846.2,870.7,879.7,927.7
SD,Construction,749.1,867.9,913.3,958.0,996.0,1025.5,1111.2,1213.4,1332.5,1412.4,1494.4,1445.9,1486.5,1428.5,1441.8,1550.8,1590.5,1721.3,1809.5,1928.6,1924.1,2049.1,2168.1
SD,Manufacturing,2347.0,2561.2,2615.4,3151.9,2737.6,3683.3,2548.9,2859.1,3046.1,3238.9,3484.7,3413.2,3166.9,3307.1,3749.1,3810.0,3962.8,4175.4,4388.1,4636.7,4882.9,5053.6,5120.6
SD,Wholesale trade,1284.6,1364.2,1384.2,1409.3,1410.5,1439.4,1498.3,1649.5,1819.3,1909.2,2047.0,2260.7,2268.4,2498.4,2633.1,2919.3,3108.9,3330.7,3431.9,3376.9,3380.6,3550.2,3648.2
SD,Retail trade,1759.5,1850.9,1845.4,1871.6,1906.8,1967.0,2105.5,2168.2,2393.6,2508.0,2521.8,2503.0,2567.2,2745.5,2888.8,3001.9,3180.0,3264.5,3389.2,3385.2,3430.0,3486.0,3611.3
SD,Transportation and warehousing,485.3,510.9,530.4,549.5,564.9,579.7,658.6,737.8,871.1,929.9,912.0,924.8,875.7,909.6,951.4,972.5,990.7,1076.5,1157.8,1144.9,1183.2,1218.0,1271.0
SD,Information,572.5,569.0,609.8,574.6,580.5,644.1,709.1,816.7,874.5,896.2,957.8,982.7,1024.9,1084.3,1052.7,1025.0,1074.7,1154.2,1214.5,1214.2,1180.1,1291.6,1382.7
SD,Finance and insurance,1213.5,1408.0,1692.3,1936.8,2792.8,4092.5,4510.6,4375.3,5125.7,5664.4,5993.6,5924.0,5960.0,5753.2,6286.0,7434.3,6689.2,7547.0,7747.3,8383.8,8674.0,9810.6,10210.7
SD,Real estate and rental and leasing,1690.6,1791.7,1945.7,2108.7,2289.2,2407.1,2488.8,2356.3,2527.7,2647.7,3023.5,3127.3,3272.9,3465.8,3649.3,4003.9,4091.8,4120.4,4378.5,4583.7,4690.3,4585.2,4819.3
SD,"Professional, scientific, and technical services",437.2,497.8,536.7,552.0,583.3,624.0,645.8,687.9,775.1,850.6,917.2,1062.3,1050.1,1153.2,1240.5,1279.8,1388.3,1447.9,1527.0,1470.4,1517.9,1634.0,1740.9
SD,Management of companies and enterprises,167.5,208.5,238.9,288.6,325.5,309.7,286.0,278.1,279.7,259.0,299.1,371.8,358.3,445.0,452.5,500.2,526.4,567.8,614.3,653.7,675.8,708.9,751.5
SD,Administrative and support and waste management and remediation services,279.4,321.0,407.0,426.7,474.4,444.8,472.2,478.8,477.2,501.8,584.0,585.9,560.6,600.9,633.1,638.8,630.7,690.3,691.8,694.8,744.6,784.4,830.4
SD,Educational services,135.5,138.8,157.8,170.0,183.3,196.6,214.9,218.9,226.1,235.0,231.5,262.0,288.6,321.1,323.6,331.3,324.7,330.1,332.7,352.8,346.5,351.6,355.4
SD,Health care and social assistance,1494.8,1614.4,1741.7,1813.1,1924.8,2105.4,2295.4,2488.8,2568.2,2678.5,2815.5,3114.6,3314.4,3430.4,3604.1,3829.5,3970.5,4121.5,4420.5,4622.6,4862.0,5032.8,5323.4
SD,"Arts, entertainment, and recreation",158.1,160.5,171.3,182.7,173.7,180.9,187.2,192.3,195.3,207.0,223.4,236.7,245.5,264.8,270.5,274.8,262.8,283.8,289.0,284.4,306.4,319.3,333.3
SD,Accommodation and food services,561.5,613.5,650.6,689.9,690.6,764.9,751.3,860.1,954.3,1045.4,1098.3,1139.9,907.0,943.6,980.0,1104.0,1325.5,1423.6,1543.1,1601.5,1659.2,1699.5,1759.9
SD,Other services (except government and government enterprises),669.5,689.5,709.3,727.3,658.4,754.1,723.5,750.3,741.4,760.7,764.4,772.3,786.4,811.5,825.1,858.9,888.5,948.6,1000.8,1002.9,1047.7,1094.6,1169.0
SD,Government and government enterprises,2742.6,2873.0,3018.7,3206.5,3183.2,3359.8,3565.2,3746.1,3878.1,4048.9,4138.4,4332.0,4535.2,4845.1,4895.2,4844.3,4702.6,4912.6,5068.1,5243.8,5560.3,5850.7,6052.1
TN,All industry total,154366.8,167439.9,176083.2,182089.1,185855.0,195331.6,203328.4,217939.2,228126.3,240111.1,244194.2,251549.8,250379.4,255696.1,267487.6,283482.0,293265.3,303788.8,323658.5,334435.7,346283.0,362737.1,376582.4
TN,"Agriculture, forestry, fishing and hunting",2513.6,2509.1,2157.6,2501.1,2493.2,2159.9,2079.7,2024.0,1744.0,2123.3,1728.8,1932.9,1522.8,1215.8,1706.5,1356.6,2103.0,1627.9,1659.1,1316.7,1443.0,1321.5,1373.7
TN,"Mining, quarrying, and oil and gas extraction",432.5,463.8,548.5,500.4,495.9,466.6,503.7,642.3,814.8,986.1,1153.0,1059.0,930.0,998.8,876.1,759.9,673.0,688.5,606.3,662.4,717.8,896.1,879.7
TN,Utilities,1168.3,1097.7,1196.2,1170.7,1173.2,1118.4,1237.5,1418.6,1373.3,1533.7,1536.1,1788.0,1919.4,2047.1,1940.5,1865.8,1864.1,2013.9,1982.0,1927.9,1930.6,2073.5,2221.3
TN,Construction,6471.2,7552.5,7877.9,8322.1,8061.8,7870.9,8451.9,9330.8,10060.3,10741.7,10969.6,10091.0,8961.1,8300.1,8659.7,9609.8,9705.8,10357.8,11299.0,12331.5,13601.4,14638.7,15405.0
TN,Manufacturing,32080.9,33153.2,34815.5,34072.9,34097.8,35047.4,36690.7,40955.9,40864.5,42101.6,40163.7,40261.0,38430.8,37851.5,39530.8,43514.9,46262.2,47172.1,50701.2,52013.4,53291.8,54091.9,54457.2
TN,Wholesale trade,10691.1,11494.4,12009.2,12591.8,12319.2,12541.8,13256.1,14536.5,15544.7,16637.4,17483.9,18248.9,16912.6,17989.4,18890.1,20664.5,21230.1,22047.8,22750.0,22917.6,23122.0,23842.5,25109.7
TN,Retail trade,12101.2,13551.6,14043.4,14310.4,14297.7,14900.5,15973.1,16901.6,18183.7,18854.2,19006.9,18346.7,17576.9,18327.8,18977.7,19862.7,20140.4,20503.8,21483.4,22516.7,23259.5,24212.2,25047.2
TN,Transportation and warehousing,6912.8,7809.2,8372.9,8872.2,8935.0,9138.2,9643.8,10487.3,11364.2,12113.8,11790.1,11857.4,10848.3,11442.2,12063.0,12575.8,12956.1,13366.1,14608.5,15185.4,15622.6,16495.8,17566.4
TN,Information,4836.0,5084.2,5356.7,5388.7,5816.2,6850.7,6957.5,7430.7,7691.3,8384.7,9035.9,9220.7,9704.8,10080.9,10133.0,9668.3,8970.5,8696.3,9569.4,10036.7,10513.8,10998.5,11133.2
TN,Finance and insurance,7921.3,9008.1,9722.2,10655.8,11112.0,11756.7,11964.3,11761.3,12171.6,12425.8,12661.2,11800.0,11840.2,12449.9,13130.9,14498.0,14666.0,16441.6,17542.6,19357.9,19634.3,21689.6,21630.3
TN,Real estate and rental and leasing,15193.7,15992.1,17328.9,18282.7,19912.9,20805.9,20890.4,20876.4,21409.9,22470.7,24465.0,25685.0,26761.3,27882.2,29391.3,30430.6,31795.7,32818.2,34985.6,36478.4,38564.2,40456.1,42933.8
TN,"Professional, scientific, and technical services",6388.8,7324.2,7532.2,7872.8,8226.8,8919.9,9547.9,10705.4,11089.8,11712.8,12188.6,13552.1,13069.4,13600.1,14113.3,14994.8,15542.1,16443.3,17834.2,17941.9,18893.1,20873.1,22313.9
TN,Management of companies and enterprises,977.7,1159.3,1443.6,1642.4,1768.4,1706.5,1850.0,1995.1,1925.9,2266.0,2577.4,2865.5,2732.3,3136.7,3410.4,4381.6,4880.8,4938.7,5623.8,5862.3,6158.1,6880.1,7427.0
TN,Administrative and support and waste management and remediation services,4667.6,5559.1,6079.2,6699.7,7155.7,7397.4,7533.2,8323.0,8687.8,8852.7,9574.5,9974.1,9526.8,10000.6,10416.5,11085.8,11787.2,12023.0,12346.1,12855.2,13632.3,14131.0,14981.3
TN,Educational services,1238.8,1304.2,1476.3,1626.3,1754.7,1867.2,2145.5,2423.2,2564.5,2133.6,2283.8,2526.0,2819.1,2985.2,3104.5,3307.9,3365.9,3431.7,3500.8,3755.4,3833.5,3984.9,4239.3
TN,Health care and social assistance,11184.4,12156.7,12293.8,12868.4,13649.2,14710.9,15664.4,17193.5,18217.3,19845.2,20770.5,23177.4,26053.4,27134.1,28612.2,29549.0,30591.3,31647.7,34633.6,35216.9,35175.9,35282.2,36509.5
TN,"Arts, entertainment, and recreation",1761.0,2069.2,2113.7,2275.2,2230.8,2528.5,2921.4,2925.3,3214.0,3644.8,3835.5,3885.9,3995.7,4291.3,4502.9,4895.9,4965.0,5471.5,6063.1,6027.5,6604.6,7415.1,7531.0
TN,Accommodation and food services,4498.0,4875.2,5335.7,5572.4,5729.8,6068.1,6187.2,6657.4,7110.4,7796.9,8493.8,7761.8,7495.3,7748.5,8116.9,8667.5,9092.1,9989.7,11248.7,12073.6,12883.7,13740.6,14506.5
TN,Other services (except government and government enterprises),4498.7,5449.9,5534.0,5792.9,5355.4,5805.5,5821.8,6152.3,6356.7,6631.7,6627.0,6550.8,6536.7,6665.7,6877.5,7267.5,7310.8,7605.1,7854.7,8103.4,8514.1,9115.6,9677.0
TN,Government and government enterprises,18829.1,19826.5,20845.7,21070.2,21269.2,23670.6,24008.4,25198.2,27737.7,28854.4,27849.0,30965.5,32742.5,31548.1,33034.0,34525.0,35363.3,36504.3,37366.0,37855.2,38886.7,40598.1,41639.5
TX,All industry total,610141.2,645289.5,680181.9,738804.4,772909.2,787719.8,829722.9,907476.2,986202.7,1084171.8,1178221.1,1236361.8,1162971.8,1237304.0,1331138.4,1410447.8,1500554.3,1568070.8,1564374.3,1567687.1,1665428.0,1795635.1,1843802.7
TX,"Agriculture, forestry, fishing and hunting",6477.3,5895.8,6586.5,6322.9,6182.7,6841.4,8302.9,9603.8,8163.1,7179.6,8089.9,6299.9,5523.9,9038.3,8464.5,8217.6,10897.2,10425.5,12409.7,9305.6,10315.2,10332.9,9563.4
TX,"Mining, quarrying, and oil and gas extraction",36141.3,27809.9,30542.5,43492.7,51954.6,48062.8,62443.0,72830.1,99369.6,116317.7,137330.4,177653.9,112575.4,122076.9,146001.7,158861.0,183264.6,203147.5,120353.1,95889.7,121839.9,154434.9,145057.9
TX,Utilities,15619.0,15178.5,17263.4,18734.4,20220.7,18057.4,18982.2,19702.7,19735.8,22951.7,22853.1,22017.5,22448.7,24438.7,26430.5,24616.2,25152.4,25447.7,25801.6,26206.0,27932.9,30012.6,31588.8
TX,Construction,25984.9,30236.3,33920.6,38385.0,41465.2,42389.9,44007.8,43584.7,49370.4,56938.1,64605.5,64837.1,59866.3,55702.2,56842.5,63587.9,68103.6,75451.9,81367.8,85602.0,88401.9,90778.3,96410.1
TX,Manufacturing,103113.6,106953.1,100522.7,105414.5,106032.4,105120.3,109170.1,141206.3,146229.3,167521.9,181658.2,163061.1,154678.6,176463.9,203474.7,206092.1,223731.9,201924.6,211514.0,197348.0,216763.6,238565.4,241004.6
TX,Wholesale trade,41151.0,46162.4,49973.0,53384.9,51990.7,50715.2,52220.9,60383.2,67087.5,74032.9,81339.0,87218.3,84416.1,92761.7,101646.0,115506.4,121281.3,126661.9,131535.6,129757.7,130433.5,139436.6,144805.5
TX,Retail trade,41424.2,45804.4,48123.7,50398.1,52743.1,54545.3,56127.8,56679.3,60687.6,64055.3,64824.6,64915.8,65440.6,67535.5,69695.2,75315.2,79448.2,83260.6,88373.3,90231.8,91654.0,95101.6,97006.9
TX,Transportation and warehousing,22853.0,25959.1,27520.0,29355.3,33268.4,29284.3,30214.3,33090.5,34936.3,38461.4,39236.1,42337.7,39899.6,43887.6,46068.4,50495.8,49110.4,52428.8,56979.3,57823.8,61234.1,64987.2,68884.4
TX,Information,28235.3,31453.8,33064.0,34442.8,34354.0,36785.3,37958.6,40564.4,41203.0,43351.8,51890.7,54093.0,50357.7,50117.0,50244.8,49388.5,54170.7,53784.4,59656.2,61073.8,64343.5,67528.8,64384.5
TX,Finance and insurance,31772.5,35617.5,37960.5,41082.6,43266.1,44951.2,47186.2,48548.3,53004.3,54875.6,54826.6,52267.1,55126.6,58196.7,60372.3,67592.9,69616.6,78004.2,84448.8,95799.8,99558.7,111116.9,114186.7
TX,Real estate and rental and leasing,59730.1,62754.1,68709.1,73337.5,73211.2,76834.7,77825.3,79981.4,87064.8,93377.1,101200.2,104482.9,104276.1,109665.3,119102.7,125064.0,131803.8,144273.2,149067.8,156978.6,167052.5,178473.2,187090.1
TX,"Professional, scientific, and technical services",35847.4,40232.8,43027.8,47592.6,51253.3,52837.1,53344.8,56464.2,61230.2,67777.6,73130.1,81852.4,77855.6,82008.3,87518.1,93759.3,97216.7,102475.0,108592.1,111142.2,116074.8,124522.4,133016.0
TX,Management of companies and enterprises,2167.9,2328.4,2433.6,2854.3,3287.4,3625.5,4011.4,5174.0,6467.4,7413.3,9557.5,10369.2,10323.0,11334.1,12265.1,13991.0,14655.7,18403.6,19193.5,19528.1,22451.5,25028.4,26486.2
TX,Administrative and support and waste management and remediation services,15957.2,17500.3,18975.2,21101.5,22123.7,22262.1,23363.0,26232.8,29114.7,32312.0,36017.7,38054.9,36589.6,38435.4,40947.6,42853.1,45513.4,49145.6,50903.5,51434.9,55372.8,58863.4,61044.8
TX,Educational services,3107.3,3270.4,3912.9,4285.5,4703.3,4847.4,5268.0,5802.0,5907.5,6254.9,6659.6,7464.7,8594.3,9287.7,9750.2,10153.9,10514.6,10822.5,11325.1,12374.2,12945.2,13340.9,14172.8
TX,Health care and social assistance,34358.5,35895.8,37308.4,39450.3,43309.4,47606.5,49611.3,52380.8,53516.1,57310.7,60269.7,65754.4,72322.8,76130.3,79338.0,82310.0,85163.4,88811.2,95198.9,100521.9,103898.7,107893.6,113075.2
TX,"Arts, entertainment, and recreation",3497.7,3516.8,3877.2,4118.2,3959.8,4464.2,4742.0,4725.7,4833.7,5250.0,5528.2,5757.3,6331.1,6264.2,6799.4,7246.3,7891.7,8699.5,9736.7,10962.2,11987.2,12683.8,13110.1
TX,Accommodation and food services,16300.5,18127.2,20244.4,22006.8,22499.1,23648.2,24505.7,25630.3,26526.8,29511.3,30838.9,31556.7,31448.9,32679.3,33612.6,36206.3,37612.1,42237.5,46763.3,48148.1,48477.9,49267.7,50391.5
TX,Other services (except government and government enterprises),15875.1,17771.7,18800.3,20030.3,18892.1,20122.7,20021.6,20695.8,21873.9,23357.8,24305.9,24585.7,24963.3,25299.0,25739.5,27664.4,28903.0,31215.6,32212.2,32529.7,33452.0,35607.6,37283.5
TX,Government and government enterprises,70527.2,72820.9,77416.1,83014.0,88192.1,94718.4,100416.2,104196.0,109880.9,115921.3,124058.9,131782.2,139933.5,145981.7,146824.7,151526.0,156502.8,161449.9,168941.6,175028.8,181237.9,187658.9,195239.7
UT,All industry total,57686.4,62288.5,66038.5,70383.8,73392.0,76159.1,79138.0,85783.4,94303.0,106028.3,114657.1,115885.0,113517.8,118098.3,124689.9,128764.2,134529.5,141528.0,148917.8,157442.7,167613.4,181622.7,192519.2
UT,"Agriculture, forestry, fishing and hunting",500.5,514.2,512.0,495.2,581.3,448.4,466.7,599.0,551.2,456.9,528.9,532.6,370.2,566.7,778.8,718.3,971.9,1052.7,996.7,811.9,860.8,890.3,1035.2
UT,"Mining, quarrying, and oil and gas extraction",958.0,881.1,848.7,992.6,1119.9,950.1,1127.5,1507.5,2367.0,3102.6,3562.2,4159.5,3586.1,4006.8,4534.8,4061.9,3966.2,4417.5,2647.5,2237.3,2674.4,2739.9,2696.0
UT,Utilities,951.6,932.5,972.3,961.5,1057.1,1049.8,951.8,1058.9,1080.7,1262.1,1293.5,1383.1,1465.3,1581.7,1652.5,1706.4,1801.0,1883.4,2004.4,2055.2,2192.4,2421.8,2560.9
UT,Construction,3354.4,3811.8,4134.1,4242.6,4165.9,4016.6,4216.4,4840.8,5756.6,7041.9,8168.4,7178.4,5571.9,5232.9,5227.8,6197.8,6642.6,7576.0,8455.8,9365.9,10209.9,11234.7,12050.8
UT,Manufacturing,8156.2,8491.2,8354.2,9177.2,8210.0,8427.4,9251.8,9922.5,10895.3,12597.4,13795.3,13774.9,15992.4,17587.8,18405.8,16080.2,16374.0,16275.0,17261.2,16852.8,18198.9,19635.1,20139.0
UT,Wholesale trade,3122.6,3484.6,3616.4,3817.0,3822.0,3777.4,3871.1,4314.5,4915.3,5412.1,5882.9,6139.6,5756.6,5920.2,6262.0,6699.7,7075.9,7377.7,7800.9,8281.1,8864.2,9283.5,9698.2
UT,Retail trade,4633.1,5025.8,5160.4,5267.1,5448.4,5587.9,5958.1,6497.0,6878.0,7614.8,8080.6,7826.8,7589.3,7770.2,8142.2,8944.4,9316.0,9515.5,10265.1,11198.0,11759.1,12345.0,13047.4
UT,Transportation and warehousing,2503.7,2725.6,2641.6,2736.2,2652.9,2745.9,2842.2,3188.6,3558.5,3862.6,4090.4,3914.1,3753.6,4037.9,4225.8,4424.2,4592.0,4805.3,5401.5,5689.8,5994.3,6427.5,6880.0
UT,Information,2156.4,2660.0,3131.1,2903.6,3051.8,3501.8,3670.9,4037.3,4488.9,4840.6,4916.1,5364.1,5009.7,5028.1,5288.8,5284.2,5865.8,6164.1,6766.4,7540.2,7966.5,8601.5,9681.6
UT,Finance and insurance,2914.3,3547.0,4136.5,5148.8,6815.7,7599.1,7726.7,9004.9,9339.3,10692.6,11045.4,9098.2,7734.1,7950.4,8999.5,10910.3,10777.9,11935.9,12903.8,13730.5,13776.4,15764.9,16485.8
UT,Real estate and rental and leasing,6576.4,6967.9,7704.3,8157.3,8693.9,8884.8,9088.7,9187.2,10476.8,11915.3,13596.7,14145.1,13989.6,14390.1,15156.4,16001.6,16742.0,17632.9,19009.3,21079.2,23226.8,25842.9,27232.5
UT,"Professional, scientific, and technical services",2843.8,3080.0,3272.4,3614.7,3817.1,3919.6,4056.0,4280.8,4781.1,5412.9,5985.1,6744.7,6522.1,6667.2,7266.7,7724.2,8858.0,9507.6,10006.4,10342.8,10846.3,12396.9,13958.7
UT,Management of companies and enterprises,1187.1,1265.3,1461.0,1462.4,1478.6,1409.0,1331.3,1363.8,1429.9,1597.2,1716.6,1775.9,1748.0,1885.9,1829.7,2027.2,2082.6,2093.7,2144.6,2251.4,2297.4,2386.5,2459.1
UT,Administrative and support and waste management and remediation services,1562.1,1656.3,1856.9,1995.5,2105.4,2119.2,2128.1,2247.2,2526.8,2848.2,3195.9,3244.7,2999.3,3184.0,3300.0,3534.7,3839.3,4146.5,4362.7,4652.0,5018.6,5262.1,5616.3
UT,Educational services,603.9,610.7,698.0,778.0,836.5,865.0,915.4,1016.2,1106.9,1236.2,1333.4,1485.9,1639.5,1755.1,1832.1,1905.6,1989.7,2091.8,2211.4,2389.5,2506.4,2738.7,2986.1
UT,Health care and social assistance,2912.4,3095.7,3234.1,3383.6,3571.3,3858.6,4161.4,4491.9,4822.2,5360.9,5648.3,6186.3,6662.2,6770.6,7099.4,7389.9,7859.9,8023.6,8483.5,9276.8,9687.6,10310.4,10799.9
UT,"Arts, entertainment, and recreation",365.6,398.4,432.7,498.2,563.2,694.4,580.2,612.9,646.6,719.7,776.2,799.1,835.1,885.5,935.2,1027.6,1100.3,1155.6,1219.6,1392.1,1564.7,1627.4,1734.0
UT,Accommodation and food services,1386.3,1570.6,1709.9,1853.1,1947.5,2087.5,2065.9,2113.1,2254.4,2557.5,2780.9,2843.4,2642.2,2716.1,2862.7,3074.1,3219.8,3428.7,3843.7,4032.1,4399.9,4834.6,5153.8
UT,Other services (except government and government enterprises),1889.6,2191.7,2239.4,2355.8,2321.8,2545.0,2608.6,2751.0,2777.2,2943.3,3043.0,3175.0,3233.3,3225.1,3322.5,3593.7,3733.7,4005.6,4165.4,4295.4,4567.8,4791.4,5084.1
